frequency_hz,spl_db,phase_deg,thd_percent,rt60_ms,c50_db,c80_db,group_delay_ms
20.000000,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.069233,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.138704,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.208418,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.278366,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.348562,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.419001,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.489683,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.560612,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.631784,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.703203,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.774866,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.846781,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.918943,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
20.991358,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.064020,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.136936,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.210104,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.283520,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.357197,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.431126,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.505312,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.579756,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.654457,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.729416,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.804630,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.880110,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
21.955851,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.031853,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.108118,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.184649,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.261442,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.338503,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.415825,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.493420,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.571283,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.649418,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.727821,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.806496,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.885437,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
22.964659,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.044153,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.123922,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.203970,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.284292,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.364893,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.445774,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.526928,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.608370,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.690092,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.772099,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.854389,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
23.936964,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.019825,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.102966,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.186401,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.270124,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.354139,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.438444,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.523041,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.607929,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.693108,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.778585,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.864359,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
24.950430,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.036798,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.123466,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.210434,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.297697,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.385267,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.473143,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.561321,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.649803,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.738594,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.827690,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
25.917089,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.006805,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.096830,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.187168,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.277819,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.368782,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.460054,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.551649,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.643560,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.735790,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.828339,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
26.921207,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.014399,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.107912,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.201744,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.295906,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.390394,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.485209,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.580351,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.675825,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.771622,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.867756,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
27.964224,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.061024,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.158161,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.255634,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.353443,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.451593,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.550081,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.648903,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.748075,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.847589,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
28.947449,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.047655,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.148207,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.249100,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.350348,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.451948,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.553900,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.656204,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.758862,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.861876,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
29.965246,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.068968,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.173054,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.277502,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.382311,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.487482,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.593019,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.698914,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.805182,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
30.911816,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.018822,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.126196,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.233944,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.342064,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.450558,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.559420,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.668667,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.778292,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.888296,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
31.998680,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.109447,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.220600,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.332127,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.444046,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.556355,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.669052,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.782143,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
32.895622,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.009491,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.123760,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.238411,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.353470,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.468929,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.584785,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
33.701042,-200.000,0.000000,0.000000,0.000,-20.780,-19.512,0.000000
